first_name,second_name,element_type,year,total_points,gw,prev_season_played,matches,current_total_points,current_goals_scored,current_assists,current_minutes,current_goals_conceded,current_creativity,current_influence,current_threat,current_bonus,current_ict_index,current_clean_sheets,current_cards_per_90,current_points_per_90,prev_total_points,prev_goals_scored,prev_assists,prev_minutes,prev_goals_conceded,prev_creativity,prev_influence,prev_threat,prev_bonus,prev_ict_index,prev_clean_sheets,prev_cards_per_90,prev_points_per_90
Fábio,Ferreira Vieira,MID,2023-24,24,15,True,1,21,1,3,236,2,63.6,79.4,77.0,0,21.9,1,0.0,0.0,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Fábio,Ferreira Vieira,MID,2023-24,24,16,True,1,21,1,3,236,2,63.6,79.4,77.0,0,21.9,1,0.0,0.0,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Fábio,Ferreira Vieira,MID,2023-24,24,17,True,1,21,1,3,236,2,63.6,79.4,77.0,0,21.9,1,0.0,0.0,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Fábio,Ferreira Vieira,MID,2023-24,24,18,True,1,21,1,3,236,2,63.6,79.4,77.0,0,21.9,1,0.0,0.0,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Fábio,Ferreira Vieira,MID,2023-24,24,19,True,1,21,1,3,236,2,63.6,79.4,77.0,0,21.9,1,0.0,0.0,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Fábio,Ferreira Vieira,MID,2023-24,24,20,True,1,21,1,3,236,2,63.6,79.4,77.0,0,21.9,1,0.0,0.0,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Fábio,Ferreira Vieira,MID,2023-24,24,21,True,1,21,1,3,236,2,63.6,79.4,77.0,0,21.9,1,0.0,0.0,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Fábio,Ferreira Vieira,MID,2023-24,24,22,True,1,21,1,3,236,2,63.6,79.4,77.0,0,21.9,1,0.0,0.0,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Fábio,Ferreira Vieira,MID,2023-24,24,23,True,1,21,1,3,236,2,63.6,79.4,77.0,0,21.9,1,0.0,0.0,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Fábio,Ferreira Vieira,MID,2023-24,24,24,True,1,21,1,3,236,2,63.6,79.4,77.0,0,21.9,1,0.0,0.0,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Fábio,Ferreira Vieira,MID,2023-24,24,25,True,1,21,1,3,236,2,63.6,79.4,77.0,0,21.9,1,0.0,0.0,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Fábio,Ferreira Vieira,MID,2023-24,24,26,True,1,21,1,3,236,2,63.6,79.4,77.0,0,21.9,1,0.0,0.0,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Fábio,Ferreira Vieira,MID,2023-24,24,27,True,1,22,1,3,281,2,77.7,82.2,79.0,0,23.8,1,0.32,7.05,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Fábio,Ferreira Vieira,MID,2023-24,24,28,True,1,22,1,3,281,2,77.7,82.2,79.0,0,23.8,1,0.32,7.05,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Fábio,Ferreira Vieira,MID,2023-24,24,30,True,1,22,1,3,281,2,77.7,82.2,79.0,0,23.8,1,0.32,7.05,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Fábio,Ferreira Vieira,MID,2023-24,24,31,True,1,22,1,3,281,2,77.7,82.2,79.0,0,23.8,1,0.32,7.05,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Fábio,Ferreira Vieira,MID,2023-24,24,32,True,1,23,1,3,282,2,78.0,82.2,79.0,0,23.8,1,0.32,7.34,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Fábio,Ferreira Vieira,MID,2023-24,24,33,True,1,23,1,3,282,2,78.0,82.2,79.0,0,23.8,1,0.32,7.34,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Fábio,Ferreira Vieira,MID,2023-24,24,34,True,2,24,1,3,290,2,88.8,82.8,85.0,0,25.5,1,0.31,7.45,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Fábio,Ferreira Vieira,MID,2023-24,24,35,True,1,24,1,3,290,2,88.8,82.8,85.0,0,25.5,1,0.31,7.45,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Fábio,Ferreira Vieira,MID,2023-24,24,36,True,1,24,1,3,290,2,88.8,82.8,85.0,0,25.5,1,0.31,7.45,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Fábio,Ferreira Vieira,MID,2023-24,24,37,True,1,24,1,3,290,2,88.8,82.8,85.0,0,25.5,1,0.31,7.45,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Fábio,Ferreira Vieira,MID,2023-24,24,38,True,1,24,1,3,290,2,88.8,82.8,85.0,0,25.5,1,0.31,7.45,40.0,1.0,2.0,500.0,5.0,180.1,115.2,123.0,2.0,41.4,2.0,0.0,7.2
Gabriel,dos Santos Magalhães,DEF,2023-24,149,1,True,1,1,0,0,4,0,0.0,0.2,0.0,0,0.0,0,0.0,0.0,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,2,True,1,2,0,0,24,0,0.0,13.2,0.0,0,1.3,0,0.0,0.0,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,3,True,1,2,0,0,24,0,0.0,13.2,0.0,0,1.3,0,0.0,0.0,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,4,True,1,4,0,0,114,1,2.2,34.4,0.0,0,3.6,0,0.0,0.0,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,5,True,1,9,0,0,204,1,6.4,54.0,0.0,0,6.0,1,0.0,0.0,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,6,True,1,10,0,0,294,3,8.1,61.8,8.0,0,7.8,1,0.31,3.06,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,7,True,1,16,0,0,384,3,8.4,86.6,8.0,0,10.3,2,0.23,3.75,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,8,True,1,24,0,0,474,3,9.7,97.8,8.0,2,11.6,3,0.19,4.56,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,9,True,1,25,0,0,564,5,11.8,108.2,25.0,2,14.6,3,0.16,3.99,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,10,True,1,25,0,0,564,5,11.8,108.2,25.0,2,14.6,3,0.16,3.99,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,11,True,1,27,0,0,654,6,13.8,127.2,27.0,2,16.9,3,0.14,3.72,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,12,True,1,29,0,0,744,7,26.6,137.8,46.0,2,21.1,3,0.12,3.51,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,13,True,1,35,0,0,834,7,29.4,151.0,53.0,2,23.4,4,0.11,3.78,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,14,True,1,37,0,0,924,8,41.2,159.6,67.0,2,26.8,4,0.1,3.6,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,15,True,1,38,0,0,1014,11,42.7,174.6,69.0,2,28.7,4,0.09,3.37,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,16,True,1,40,0,0,1104,12,56.7,202.8,69.0,2,32.9,4,0.08,3.26,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,17,True,1,46,0,0,1194,12,58.8,212.8,88.0,2,36.0,5,0.08,3.47,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,18,True,1,56,1,0,1284,13,59.0,268.8,105.0,4,43.3,5,0.07,3.93,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,19,True,1,57,1,0,1374,15,71.2,289.2,112.0,4,47.3,5,0.07,3.73,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,20,True,1,58,1,0,1464,17,74.9,322.2,112.0,4,51.0,5,0.06,3.57,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,21,True,1,75,2,1,1544,17,75.9,368.0,158.0,6,60.3,6,0.06,4.37,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,22,True,1,77,2,1,1634,18,84.8,387.6,158.0,6,63.2,6,0.06,4.24,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,23,True,1,76,2,1,1724,19,88.7,397.8,169.0,6,65.7,6,0.1,3.97,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,24,True,1,88,3,1,1814,19,88.9,460.6,235.0,6,78.6,7,0.1,4.37,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,25,True,1,94,3,1,1904,19,89.7,486.8,254.0,6,83.2,8,0.09,4.44,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,26,True,1,96,3,1,1994,20,93.5,503.0,289.0,6,88.7,8,0.09,4.33,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,27,True,1,102,3,1,2084,20,103.3,523.0,289.0,6,91.7,9,0.09,4.4,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,28,True,1,103,3,1,2174,21,107.1,540.4,306.0,6,95.5,9,0.12,4.26,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,30,True,1,109,3,1,2264,21,107.7,546.8,306.0,6,96.2,10,0.12,4.33,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,31,True,1,115,3,1,2354,21,110.3,565.0,306.0,6,98.3,11,0.11,4.4,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,32,True,1,121,3,1,2444,21,111.6,581.4,361.0,6,105.6,12,0.11,4.46,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,33,True,1,121,3,1,2534,23,113.7,598.0,361.0,6,107.5,12,0.14,4.3,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,34,True,2,133,3,1,2714,23,116.1,627.0,361.0,6,110.6,14,0.13,4.41,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,35,True,1,134,3,1,2804,25,116.9,640.8,361.0,6,112.1,14,0.13,4.3,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,36,True,1,141,3,1,2894,25,118.2,649.4,368.0,7,113.8,15,0.12,4.38,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,37,True,1,148,3,1,2984,25,119.1,665.8,375.0,8,116.2,16,0.12,4.46,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Gabriel,dos Santos Magalhães,DEF,2023-24,149,38,True,1,149,3,1,3042,26,121.9,675.8,379.0,8,117.9,16,0.12,4.41,146.0,3.0,0.0,3409.0,43.0,129.7,733.8,401.0,15.0,126.5,14.0,0.13,3.85
Kai,Havertz,MID,2023-24,180,1,True,1,2,0,0,90,1,30.3,9.4,15.0,0,5.5,0,0.0,0.0,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,2,True,1,4,0,0,180,1,44.1,9.4,21.0,0,7.4,1,0.0,0.0,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,3,True,1,5,0,0,235,2,67.7,14.8,34.0,0,11.6,1,0.0,0.0,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,4,True,1,7,0,0,311,3,80.0,22.6,55.0,0,15.7,1,0.29,2.03,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,5,True,1,8,0,0,321,3,80.3,25.0,57.0,0,16.2,1,0.28,2.24,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,6,True,1,8,0,0,366,4,82.0,30.2,60.0,0,17.2,1,0.49,1.97,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,7,True,1,15,1,0,446,4,85.5,69.8,86.0,0,24.1,2,0.61,3.03,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,8,True,1,19,1,1,461,4,96.9,87.0,92.0,0,27.6,2,0.59,3.71,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,9,True,1,20,1,1,473,4,97.7,87.0,92.0,0,27.7,2,0.57,3.81,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,10,True,1,23,1,1,563,4,114.0,91.2,101.0,0,30.7,3,0.48,3.68,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,11,True,1,24,1,1,653,5,117.3,96.4,124.0,0,33.9,3,0.55,3.31,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,12,True,1,25,1,1,711,6,129.8,96.4,147.0,0,37.3,3,0.51,3.16,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,13,True,1,31,2,1,722,6,131.0,133.2,182.0,0,44.6,3,0.5,3.86,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,14,True,1,32,2,1,734,7,131.5,134.6,182.0,0,44.8,3,0.49,3.92,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,15,True,1,39,3,1,824,10,173.5,175.6,219.0,0,56.8,3,0.44,4.26,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,16,True,1,41,3,1,914,11,195.8,184.2,240.0,0,62.0,3,0.39,4.04,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,17,True,1,49,4,1,1002,11,202.4,214.8,270.0,0,68.7,4,0.36,4.4,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,18,True,1,50,4,1,1092,12,207.7,217.0,278.0,0,70.3,4,0.41,4.12,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,19,True,1,50,4,1,1092,12,207.7,217.0,278.0,0,70.3,4,0.41,4.12,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,20,True,1,52,4,1,1168,14,222.0,219.4,278.0,0,72.0,4,0.39,4.01,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,21,True,1,55,4,1,1236,14,224.3,225.2,282.0,0,73.2,5,0.36,4.0,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,22,True,1,56,4,1,1255,15,234.9,230.8,284.0,0,75.0,5,0.36,4.02,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,23,True,1,60,4,2,1345,16,260.7,242.4,333.0,0,83.6,5,0.4,4.01,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,24,True,1,63,4,2,1435,16,298.5,257.2,359.0,0,91.5,6,0.38,3.95,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,25,True,1,75,5,3,1518,16,310.3,297.8,395.0,1,100.3,7,0.36,4.45,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,26,True,1,89,6,4,1593,16,325.1,345.2,428.0,4,109.8,8,0.34,5.03,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,27,True,1,103,7,5,1683,16,373.9,407.8,478.0,7,125.9,9,0.32,5.51,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,28,True,1,110,8,5,1773,17,379.2,442.4,526.0,8,134.7,9,0.36,5.58,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,30,True,1,113,8,5,1863,17,380.0,449.8,559.0,8,138.8,10,0.34,5.46,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,31,True,1,118,8,6,1928,17,394.9,468.2,589.0,8,145.1,11,0.37,5.51,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,32,True,1,132,9,7,2016,17,442.2,525.2,641.0,11,160.7,12,0.36,5.89,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,33,True,1,133,9,7,2106,19,462.4,537.0,697.0,11,169.5,12,0.38,5.68,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,34,True,2,150,11,7,2267,19,515.9,625.4,849.0,12,198.9,14,0.36,5.96,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,35,True,1,163,12,8,2357,21,539.8,687.8,888.0,15,211.4,14,0.34,6.22,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,36,True,1,168,12,9,2447,21,575.1,708.2,938.0,15,222.0,15,0.37,6.18,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,37,True,1,174,12,10,2537,21,599.8,733.8,944.0,15,227.6,16,0.35,6.17,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Kai,Havertz,MID,2023-24,180,38,True,1,180,13,10,2627,22,613.4,763.2,1027.0,15,240.2,16,0.38,6.17,102.0,7.0,1.0,2565.0,31.0,513.3,470.2,1012.0,13.0,199.3,9.0,0.18,3.58
Gabriel,Fernando de Jesus,FWD,2023-24,85,1,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,125.0,11.0,7.0,2064.0,23.0,407.3,594.2,1282.0,17.0,228.3,9.0,0.26,5.45
Gabriel,Fernando de Jesus,FWD,2023-24,85,2,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,125.0,11.0,7.0,2064.0,23.0,407.3,594.2,1282.0,17.0,228.3,9.0,0.26,5.45
Gabriel,Fernando de Jesus,FWD,2023-24,85,3,True,1,1,0,0,1,0,0.3,3.0,35.0,0,3.8,0,0.0,0.0,125.0,11.0,7.0,2064.0,23.0,407.3,594.2,1282.0,17.0,228.3,9.0,0.26,5.45
Gabriel,Fernando de Jesus,FWD,2023-24,85,4,True,1,7,1,0,15,0,11.6,38.0,58.0,2,10.7,0,0.0,0.0,125.0,11.0,7.0,2064.0,23.0,407.3,594.2,1282.0,17.0,228.3,9.0,0.26,5.45
Gabriel,Fernando de Jesus,FWD,2023-24,85,5,True,1,8,1,0,39,0,11.9,39.0,60.0,2,11.0,0,0.0,0.0,125.0,11.0,7.0,2064.0,23.0,407.3,594.2,1282.0,17.0,228.3,9.0,0.26,5.45
Gabriel,Fernando de Jesus,FWD,2023-24,85,6,True,1,10,1,0,115,2,14.5,48.6,93.0,2,15.5,0,0.0,0.0,125.0,11.0,7.0,2064.0,23.0,407.3,594.2,1282.0,17.0,228.3,9.0,0.26,5.45
Gabriel,Fernando de Jesus,FWD,2023-24,85,7,True,1,15,1,1,205,2,49.7,58.0,113.0,2,22.0,1,0.0,0.0,125.0,11.0,7.0,2064.0,23.0,407.3,594.2,1282.0,17.0,228.3,9.0,0.26,5.45
Gabriel,Fernando de Jesus,FWD,2023-24,85,8,True,1,16,1,1,295,2,57.9,67.2,130.0,2,25.4,2,0.61,4.88,125.0,11.0,7.0,2064.0,23.0,407.3,594.2,1282.0,17.0,228.3,9.0,0.26,5.45
Gabriel,Fernando de Jesus,FWD,2023-24,85,9,True,1,18,1,1,362,4,58.7,67.8,144.0,2,26.9,2,0.5,4.48,125.0,11.0,7.0,2064.0,23.0,407.3,594.2,1282.0,17.0,228.3,9.0,0.26,5.45
Gabriel,Fernando de Jesus,FWD,2023-24,85,10,True,1,18,1,1,362,4,58.7,67.8,144.0,2,26.9,2,0.5,4.48,125.0,11.0,7.0,2064.0,23.0,407.3,594.2,1282.0,17.0,228.3,9.0,0.26,5.45
Gabriel,Fernando de Jesus,FWD,2023-24,85,11,True,1,18,1,1,362,4,58.7,67.8,144.0,2,26.9,2,0.5,4.48,125.0,11.0,7.0,2064.0,23.0,407.3,594.2,1282.0,17.0,228.3,9.0,0.26,5.45
Gabriel,Fernando de Jesus,FWD,2023-24,85,12,True,1,18,1,1,362,4,58.7,67.8,144.0,2,26.9,2,0.5,4.48,125.0,11.0,7.0,2064.0,23.0,407.3,594.2,1282.0,17.0,228.3,9.0,0.26,5.45
Gabriel,Fernando de Jesus,FWD,2023-24,85,13,True,1,20,1,1,427,4,60.8,72.4,191.0,2,32.3,3,0.42,4.22,125.0,11.0,7.0,2064.0,23.0,407.3,594.2,1282.0,17.0,228.3,9.0,0.26,5.45
Gabriel,Fernando de Jesus,FWD,2023-24,85,14,True,1,22,1,1,493,4,72.8,75.0,225.0,2,37.2,4,0.37,4.02,125.0,11.0,7.0,2064.0,23.0,407.3,594.2,1282.0,17.0,228.3,9.0,0.26,5.45
Gabriel,Fernando de Jesus,FWD,2023-24,85,15,True,1,33,2,2,583,7,131.0,142.8,314.0,5,58.7,4,0.46,5.09,125.0,11.0,7.0,2064.0,23.0,407.3,594.2,1282.0,17.0,228.3,9.0,0.26,5.45
